,unique_id,time_bin,crime_count,hotspot,predicted
3196,17662,2017-03-29,0.0,0,0
3197,17662,2017-04-12,0.0,0,0
3198,17662,2017-04-26,0.0,0,0
3199,17662,2017-05-10,0.0,0,0
3200,17662,2017-05-24,0.0,0,0
3227,17754,2017-03-01,0.0,0,0
3228,17754,2017-03-15,0.0,0,0
3229,17754,2017-03-29,0.0,0,0
3230,17754,2017-04-12,0.0,0,0
3231,17754,2017-04-26,0.0,0,0
3232,17754,2017-05-10,0.0,0,0
3233,17754,2017-05-24,0.0,0,0
3260,17815,2017-03-01,0.0,0,0
3261,17815,2017-03-15,0.0,0,0
3262,17815,2017-03-29,0.0,0,0
3263,17815,2017-04-12,0.0,0,0
3264,17815,2017-04-26,0.0,0,0
3265,17815,2017-05-10,0.0,0,0
3266,17815,2017-05-24,0.0,0,0
3293,17922,2017-03-01,0.0,0,0
3294,17922,2017-03-15,0.0,0,0
3295,17922,2017-03-29,0.0,0,0
3296,17922,2017-04-12,0.0,0,0
3297,17922,2017-04-26,0.0,0,0
3298,17922,2017-05-10,0.0,0,0
3299,17922,2017-05-24,0.0,0,0
3326,17931,2017-03-01,1.0,0,0
3327,17931,2017-03-15,0.0,0,0
3328,17931,2017-03-29,1.0,0,0
3329,17931,2017-04-12,1.0,0,0
3330,17931,2017-04-26,0.0,0,1
3331,17931,2017-05-10,0.0,0,0
3332,17931,2017-05-24,1.0,0,0
3359,17935,2017-03-01,0.0,0,0
3360,17935,2017-03-15,1.0,0,0
3361,17935,2017-03-29,0.0,0,0
3362,17935,2017-04-12,1.0,0,0
3363,17935,2017-04-26,0.0,0,0
3364,17935,2017-05-10,0.0,0,0
3365,17935,2017-05-24,0.0,0,0
3392,17936,2017-03-01,0.0,0,1
3393,17936,2017-03-15,1.0,0,0
3394,17936,2017-03-29,0.0,0,1
3395,17936,2017-04-12,0.0,0,0
3396,17936,2017-04-26,1.0,0,0
3397,17936,2017-05-10,0.0,0,0
3398,17936,2017-05-24,0.0,0,0
3425,18018,2017-03-01,1.0,0,0
3426,18018,2017-03-15,0.0,0,0
3427,18018,2017-03-29,0.0,0,0
3428,18018,2017-04-12,0.0,0,0
3429,18018,2017-04-26,0.0,0,0
3430,18018,2017-05-10,1.0,0,0
3431,18018,2017-05-24,0.0,0,0
3458,18196,2017-03-01,1.0,0,0
3459,18196,2017-03-15,1.0,0,0
3460,18196,2017-03-29,0.0,0,0
3461,18196,2017-04-12,0.0,0,0
3462,18196,2017-04-26,1.0,0,0
3463,18196,2017-05-10,0.0,0,0
3464,18196,2017-05-24,0.0,0,0
3491,18197,2017-03-01,0.0,0,0
3492,18197,2017-03-15,0.0,0,0
3493,18197,2017-03-29,0.0,0,0
3494,18197,2017-04-12,0.0,0,0
3495,18197,2017-04-26,1.0,0,0
3496,18197,2017-05-10,0.0,0,0
3497,18197,2017-05-24,0.0,0,0
3524,18198,2017-03-01,0.0,0,0
3525,18198,2017-03-15,0.0,0,0
3526,18198,2017-03-29,0.0,0,0
3527,18198,2017-04-12,0.0,0,0
3528,18198,2017-04-26,0.0,0,0
3529,18198,2017-05-10,0.0,0,0
3530,18198,2017-05-24,0.0,0,0
3557,18308,2017-03-01,0.0,0,0
3558,18308,2017-03-15,0.0,0,0
3559,18308,2017-03-29,0.0,0,0
3560,18308,2017-04-12,0.0,0,0
3561,18308,2017-04-26,0.0,0,0
3562,18308,2017-05-10,0.0,0,0
3563,18308,2017-05-24,0.0,0,0
3590,18460,2017-03-01,0.0,0,0
3591,18460,2017-03-15,0.0,0,0
3592,18460,2017-03-29,0.0,0,0
3593,18460,2017-04-12,0.0,0,0
3594,18460,2017-04-26,0.0,0,0
3595,18460,2017-05-10,0.0,0,0
3596,18460,2017-05-24,0.0,0,0
3623,18547,2017-03-01,0.0,0,0
3624,18547,2017-03-15,0.0,0,0
3625,18547,2017-03-29,0.0,0,0
3626,18547,2017-04-12,0.0,0,0
3627,18547,2017-04-26,0.0,0,0
3628,18547,2017-05-10,0.0,0,0
3629,18547,2017-05-24,0.0,0,0
3656,18993,2017-03-01,1.0,0,0
3657,18993,2017-03-15,0.0,0,0
3658,18993,2017-03-29,0.0,0,0
3659,18993,2017-04-12,0.0,0,0
3660,18993,2017-04-26,1.0,0,0
3661,18993,2017-05-10,0.0,0,0
3662,18993,2017-05-24,0.0,0,0
3689,19002,2017-03-01,0.0,0,0
3690,19002,2017-03-15,0.0,0,0
3691,19002,2017-03-29,0.0,0,0
3692,19002,2017-04-12,0.0,0,0
3693,19002,2017-04-26,0.0,0,0
3694,19002,2017-05-10,0.0,0,0
3695,19002,2017-05-24,0.0,0,0
3722,19549,2017-03-01,0.0,0,0
3723,19549,2017-03-15,0.0,0,0
3724,19549,2017-03-29,0.0,0,0
3725,19549,2017-04-12,0.0,0,0
3726,19549,2017-04-26,0.0,0,0
3727,19549,2017-05-10,0.0,0,0
3728,19549,2017-05-24,0.0,0,0
3755,19551,2017-03-01,1.0,0,0
3756,19551,2017-03-15,0.0,0,0
3757,19551,2017-03-29,0.0,0,0
3758,19551,2017-04-12,1.0,0,0
3759,19551,2017-04-26,1.0,0,0
3760,19551,2017-05-10,1.0,0,0
3761,19551,2017-05-24,0.0,0,0
3788,19552,2017-03-01,0.0,0,0
3789,19552,2017-03-15,0.0,0,0
3790,19552,2017-03-29,0.0,0,0
3791,19552,2017-04-12,1.0,0,0
3792,19552,2017-04-26,0.0,0,0
3793,19552,2017-05-10,0.0,0,0
3794,19552,2017-05-24,0.0,0,0
3821,19638,2017-03-01,2.0,0,0
3822,19638,2017-03-15,0.0,0,1
3823,19638,2017-03-29,0.0,0,0
3824,19638,2017-04-12,0.0,0,0
3825,19638,2017-04-26,0.0,0,0
3826,19638,2017-05-10,0.0,0,0
3827,19638,2017-05-24,0.0,0,0
3854,19644,2017-03-01,0.0,0,0
3855,19644,2017-03-15,0.0,0,0
3856,19644,2017-03-29,0.0,0,0
3857,19644,2017-04-12,0.0,0,0
3858,19644,2017-04-26,0.0,0,0
3859,19644,2017-05-10,0.0,0,0
3860,19644,2017-05-24,0.0,0,0
3887,19656,2017-03-01,0.0,0,0
3888,19656,2017-03-15,0.0,0,0
3889,19656,2017-03-29,0.0,0,0
3890,19656,2017-04-12,0.0,0,0
3891,19656,2017-04-26,2.0,0,0
3892,19656,2017-05-10,0.0,0,0
3893,19656,2017-05-24,0.0,0,0
3920,19935,2017-03-01,0.0,0,0
3921,19935,2017-03-15,0.0,0,0
3922,19935,2017-03-29,1.0,0,0
3923,19935,2017-04-12,0.0,0,0
3924,19935,2017-04-26,0.0,0,0
3925,19935,2017-05-10,0.0,0,0
3926,19935,2017-05-24,0.0,0,0
3953,20088,2017-03-01,0.0,0,0
3954,20088,2017-03-15,0.0,0,0
3955,20088,2017-03-29,0.0,0,0
3956,20088,2017-04-12,0.0,0,0
3957,20088,2017-04-26,0.0,0,0
3958,20088,2017-05-10,0.0,0,0
3959,20088,2017-05-24,0.0,0,0
3986,20560,2017-03-01,1.0,0,0
3987,20560,2017-03-15,0.0,0,0
3988,20560,2017-03-29,0.0,0,0
3989,20560,2017-04-12,0.0,0,0
3990,20560,2017-04-26,0.0,0,0
3991,20560,2017-05-10,0.0,0,0
3992,20560,2017-05-24,0.0,0,0
4019,20615,2017-03-01,0.0,0,0
4020,20615,2017-03-15,0.0,0,0
4021,20615,2017-03-29,0.0,0,0
4022,20615,2017-04-12,0.0,0,0
4023,20615,2017-04-26,0.0,0,0
4024,20615,2017-05-10,0.0,0,0
4025,20615,2017-05-24,0.0,0,0
4052,20826,2017-03-01,0.0,0,0
4053,20826,2017-03-15,0.0,0,0
4054,20826,2017-03-29,0.0,0,0
4055,20826,2017-04-12,0.0,0,0
4056,20826,2017-04-26,1.0,0,0
4057,20826,2017-05-10,1.0,0,0
4058,20826,2017-05-24,0.0,0,0
4085,21175,2017-03-01,0.0,0,0
4086,21175,2017-03-15,0.0,0,0
4087,21175,2017-03-29,0.0,0,0
4088,21175,2017-04-12,0.0,0,0
4089,21175,2017-04-26,0.0,0,0
4090,21175,2017-05-10,0.0,0,0
4091,21175,2017-05-24,0.0,0,0
4118,21445,2017-03-01,0.0,0,0
4119,21445,2017-03-15,0.0,0,0
4120,21445,2017-03-29,0.0,0,0
4121,21445,2017-04-12,0.0,0,0
4122,21445,2017-04-26,0.0,0,0
4123,21445,2017-05-10,0.0,0,0
4124,21445,2017-05-24,0.0,0,0
4151,21523,2017-03-01,0.0,0,0
4152,21523,2017-03-15,0.0,0,0
4153,21523,2017-03-29,0.0,0,0
4154,21523,2017-04-12,0.0,0,0
4155,21523,2017-04-26,0.0,0,0
4156,21523,2017-05-10,0.0,0,0
4157,21523,2017-05-24,0.0,0,0
4184,21547,2017-03-01,0.0,0,0
4185,21547,2017-03-15,0.0,0,0
4186,21547,2017-03-29,0.0,0,0
4187,21547,2017-04-12,0.0,0,0
4188,21547,2017-04-26,0.0,0,0
4189,21547,2017-05-10,0.0,0,0
4190,21547,2017-05-24,0.0,0,0
4217,21625,2017-03-01,0.0,0,0
4218,21625,2017-03-15,0.0,0,0
4219,21625,2017-03-29,0.0,0,0
4220,21625,2017-04-12,0.0,0,0
4221,21625,2017-04-26,0.0,0,0
4222,21625,2017-05-10,0.0,0,0
4223,21625,2017-05-24,0.0,0,0
4250,21709,2017-03-01,0.0,0,0
4251,21709,2017-03-15,1.0,0,0
4252,21709,2017-03-29,0.0,0,0
4253,21709,2017-04-12,0.0,0,0
4254,21709,2017-04-26,0.0,0,0
4255,21709,2017-05-10,0.0,0,0
4256,21709,2017-05-24,0.0,0,0
4283,21808,2017-03-01,2.0,0,0
4284,21808,2017-03-15,0.0,0,0
4285,21808,2017-03-29,0.0,0,0
4286,21808,2017-04-12,0.0,0,0
4287,21808,2017-04-26,0.0,0,0
4288,21808,2017-05-10,1.0,0,0
4289,21808,2017-05-24,0.0,0,0
4316,21884,2017-03-01,0.0,0,0
4317,21884,2017-03-15,0.0,0,0
4318,21884,2017-03-29,0.0,0,0
4319,21884,2017-04-12,0.0,0,0
4320,21884,2017-04-26,1.0,0,0
4321,21884,2017-05-10,0.0,0,0
4322,21884,2017-05-24,0.0,0,0
4349,21885,2017-03-01,0.0,0,0
4350,21885,2017-03-15,0.0,0,0
4351,21885,2017-03-29,1.0,0,0
4352,21885,2017-04-12,0.0,0,0
4353,21885,2017-04-26,1.0,0,0
4354,21885,2017-05-10,0.0,0,0
4355,21885,2017-05-24,0.0,0,0
4382,21968,2017-03-01,0.0,0,0
4383,21968,2017-03-15,0.0,0,0
4384,21968,2017-03-29,0.0,0,0
4385,21968,2017-04-12,0.0,0,0
4386,21968,2017-04-26,0.0,0,0
4387,21968,2017-05-10,0.0,0,0
4388,21968,2017-05-24,0.0,0,0
4415,21969,2017-03-01,0.0,0,0
4416,21969,2017-03-15,0.0,0,0
4417,21969,2017-03-29,0.0,0,0
4418,21969,2017-04-12,0.0,0,0
4419,21969,2017-04-26,0.0,0,0
4420,21969,2017-05-10,0.0,0,0
4421,21969,2017-05-24,0.0,0,0
4448,22140,2017-03-01,2.0,0,0
4449,22140,2017-03-15,2.0,0,1
4450,22140,2017-03-29,0.0,0,1
4451,22140,2017-04-12,2.0,0,1
4452,22140,2017-04-26,0.0,0,1
4453,22140,2017-05-10,0.0,0,1
4454,22140,2017-05-24,0.0,0,0
4481,22402,2017-03-01,0.0,0,0
4482,22402,2017-03-15,0.0,0,0
4483,22402,2017-03-29,0.0,0,0
4484,22402,2017-04-12,0.0,0,0
4485,22402,2017-04-26,0.0,0,0
4486,22402,2017-05-10,0.0,0,0
4487,22402,2017-05-24,0.0,0,0
4514,22403,2017-03-01,2.0,0,1
4515,22403,2017-03-15,3.0,1,1
4516,22403,2017-03-29,0.0,0,1
4517,22403,2017-04-12,0.0,0,1
4518,22403,2017-04-26,0.0,0,1
4519,22403,2017-05-10,0.0,0,1
4520,22403,2017-05-24,0.0,0,1
4547,22675,2017-03-01,0.0,0,0
4548,22675,2017-03-15,0.0,0,0
4549,22675,2017-03-29,0.0,0,0
4550,22675,2017-04-12,0.0,0,0
4551,22675,2017-04-26,0.0,0,0
4552,22675,2017-05-10,0.0,0,0
4553,22675,2017-05-24,0.0,0,0
4580,22760,2017-03-01,0.0,0,0
4581,22760,2017-03-15,0.0,0,0
4582,22760,2017-03-29,0.0,0,0
4583,22760,2017-04-12,1.0,0,0
4584,22760,2017-04-26,0.0,0,0
4585,22760,2017-05-10,1.0,0,0
4586,22760,2017-05-24,0.0,0,0
4613,22925,2017-03-01,0.0,0,0
4614,22925,2017-03-15,0.0,0,0
4615,22925,2017-03-29,0.0,0,0
4616,22925,2017-04-12,0.0,0,0
4617,22925,2017-04-26,0.0,0,0
4618,22925,2017-05-10,0.0,0,0
4619,22925,2017-05-24,1.0,0,0
4646,22934,2017-03-01,0.0,0,0
4647,22934,2017-03-15,1.0,0,0
4648,22934,2017-03-29,0.0,0,0
4649,22934,2017-04-12,0.0,0,0
4650,22934,2017-04-26,1.0,0,0
4651,22934,2017-05-10,0.0,0,0
4652,22934,2017-05-24,0.0,0,0
4679,22936,2017-03-01,0.0,0,0
4680,22936,2017-03-15,0.0,0,0
4681,22936,2017-03-29,0.0,0,0
4682,22936,2017-04-12,0.0,0,0
4683,22936,2017-04-26,0.0,0,0
4684,22936,2017-05-10,0.0,0,0
4685,22936,2017-05-24,0.0,0,0
4712,22939,2017-03-01,0.0,0,0
4713,22939,2017-03-15,0.0,0,0
4714,22939,2017-03-29,0.0,0,0
4715,22939,2017-04-12,0.0,0,0
4716,22939,2017-04-26,0.0,0,0
4717,22939,2017-05-10,0.0,0,0
4718,22939,2017-05-24,0.0,0,0
4745,22988,2017-03-01,0.0,0,0
4746,22988,2017-03-15,1.0,0,0
4747,22988,2017-03-29,0.0,0,0
4748,22988,2017-04-12,1.0,0,0
4749,22988,2017-04-26,0.0,0,0
4750,22988,2017-05-10,0.0,0,0
4751,22988,2017-05-24,0.0,0,0
4778,22990,2017-03-01,2.0,0,0
4779,22990,2017-03-15,0.0,0,0
4780,22990,2017-03-29,0.0,0,0
4781,22990,2017-04-12,0.0,0,0
4782,22990,2017-04-26,0.0,0,0
4783,22990,2017-05-10,0.0,0,0
4784,22990,2017-05-24,0.0,0,0
4811,23021,2017-03-01,0.0,0,0
4812,23021,2017-03-15,0.0,0,0
4813,23021,2017-03-29,0.0,0,0
4814,23021,2017-04-12,1.0,0,0
4815,23021,2017-04-26,0.0,0,0
4816,23021,2017-05-10,1.0,0,0
4817,23021,2017-05-24,0.0,0,0
4844,23025,2017-03-01,0.0,0,0
4845,23025,2017-03-15,0.0,0,0
4846,23025,2017-03-29,0.0,0,0
4847,23025,2017-04-12,0.0,0,0
4848,23025,2017-04-26,0.0,0,0
4849,23025,2017-05-10,0.0,0,0
4850,23025,2017-05-24,0.0,0,0
4877,23193,2017-03-01,0.0,0,0
4878,23193,2017-03-15,1.0,0,0
4879,23193,2017-03-29,0.0,0,0
4880,23193,2017-04-12,0.0,0,0
4881,23193,2017-04-26,0.0,0,0
4882,23193,2017-05-10,0.0,0,0
4883,23193,2017-05-24,0.0,0,0
4910,23199,2017-03-01,1.0,0,0
4911,23199,2017-03-15,1.0,0,0
4912,23199,2017-03-29,0.0,0,0
4913,23199,2017-04-12,0.0,0,0
4914,23199,2017-04-26,0.0,0,0
4915,23199,2017-05-10,0.0,0,0
4916,23199,2017-05-24,0.0,0,0
4943,23200,2017-03-01,0.0,0,0
4944,23200,2017-03-15,0.0,0,0
4945,23200,2017-03-29,0.0,0,0
4946,23200,2017-04-12,1.0,0,0
4947,23200,2017-04-26,0.0,0,0
4948,23200,2017-05-10,1.0,0,0
4949,23200,2017-05-24,2.0,0,0
4976,23202,2017-03-01,0.0,0,0
4977,23202,2017-03-15,1.0,0,0
4978,23202,2017-03-29,0.0,0,0
4979,23202,2017-04-12,1.0,0,0
4980,23202,2017-04-26,0.0,0,0
4981,23202,2017-05-10,0.0,0,0
4982,23202,2017-05-24,0.0,0,0
5009,23203,2017-03-01,0.0,0,0
5010,23203,2017-03-15,1.0,0,0
5011,23203,2017-03-29,0.0,0,0
5012,23203,2017-04-12,0.0,0,0
5013,23203,2017-04-26,1.0,0,0
5014,23203,2017-05-10,1.0,0,0
5015,23203,2017-05-24,1.0,0,0
5042,23206,2017-03-01,0.0,0,0
5043,23206,2017-03-15,0.0,0,0
5044,23206,2017-03-29,0.0,0,0
5045,23206,2017-04-12,0.0,0,0
5046,23206,2017-04-26,0.0,0,0
5047,23206,2017-05-10,1.0,0,0
5048,23206,2017-05-24,0.0,0,0
5075,23207,2017-03-01,0.0,0,0
5076,23207,2017-03-15,0.0,0,0
5077,23207,2017-03-29,0.0,0,0
5078,23207,2017-04-12,0.0,0,0
5079,23207,2017-04-26,0.0,0,0
5080,23207,2017-05-10,0.0,0,0
5081,23207,2017-05-24,0.0,0,0
5108,23463,2017-03-01,0.0,0,0
5109,23463,2017-03-15,2.0,0,0
5110,23463,2017-03-29,0.0,0,0
5111,23463,2017-04-12,1.0,0,0
5112,23463,2017-04-26,0.0,0,0
5113,23463,2017-05-10,0.0,0,0
5114,23463,2017-05-24,0.0,0,0
5141,23464,2017-03-01,2.0,0,1
5142,23464,2017-03-15,1.0,0,1
5143,23464,2017-03-29,2.0,0,1
5144,23464,2017-04-12,0.0,0,1
5145,23464,2017-04-26,1.0,0,1
5146,23464,2017-05-10,1.0,0,1
5147,23464,2017-05-24,1.0,0,1
5174,23466,2017-03-01,0.0,0,0
5175,23466,2017-03-15,1.0,0,0
5176,23466,2017-03-29,0.0,0,0
5177,23466,2017-04-12,1.0,0,0
5178,23466,2017-04-26,0.0,0,0
5179,23466,2017-05-10,0.0,0,0
5180,23466,2017-05-24,1.0,0,0
5207,23468,2017-03-01,0.0,0,0
5208,23468,2017-03-15,0.0,0,0
5209,23468,2017-03-29,0.0,0,0
5210,23468,2017-04-12,0.0,0,0
5211,23468,2017-04-26,0.0,0,0
5212,23468,2017-05-10,0.0,0,0
5213,23468,2017-05-24,0.0,0,0
5240,23472,2017-03-01,0.0,0,0
5241,23472,2017-03-15,0.0,0,0
5242,23472,2017-03-29,0.0,0,0
5243,23472,2017-04-12,0.0,0,0
5244,23472,2017-04-26,0.0,0,0
5245,23472,2017-05-10,0.0,0,0
5246,23472,2017-05-24,2.0,0,0
5273,23541,2017-03-01,0.0,0,0
5274,23541,2017-03-15,0.0,0,0
5275,23541,2017-03-29,0.0,0,0
5276,23541,2017-04-12,0.0,0,0
5277,23541,2017-04-26,0.0,0,0
5278,23541,2017-05-10,1.0,0,0
5279,23541,2017-05-24,1.0,0,0
5306,23552,2017-03-01,0.0,0,0
5307,23552,2017-03-15,0.0,0,0
5308,23552,2017-03-29,0.0,0,0
5309,23552,2017-04-12,0.0,0,0
5310,23552,2017-04-26,0.0,0,0
5311,23552,2017-05-10,0.0,0,0
5312,23552,2017-05-24,0.0,0,0
5339,23654,2017-03-01,1.0,0,0
5340,23654,2017-03-15,1.0,0,0
5341,23654,2017-03-29,0.0,0,0
5342,23654,2017-04-12,0.0,0,0
5343,23654,2017-04-26,1.0,0,0
5344,23654,2017-05-10,0.0,0,0
5345,23654,2017-05-24,0.0,0,0
5372,23721,2017-03-01,0.0,0,1
5373,23721,2017-03-15,0.0,0,1
5374,23721,2017-03-29,0.0,0,1
5375,23721,2017-04-12,1.0,0,1
5376,23721,2017-04-26,0.0,0,1
5377,23721,2017-05-10,1.0,0,0
5378,23721,2017-05-24,0.0,0,0
5405,23731,2017-03-01,1.0,0,1
5406,23731,2017-03-15,0.0,0,1
5407,23731,2017-03-29,0.0,0,1
5408,23731,2017-04-12,1.0,0,1
5409,23731,2017-04-26,0.0,0,1
5410,23731,2017-05-10,0.0,0,1
5411,23731,2017-05-24,1.0,0,0
5438,23739,2017-03-01,0.0,0,0
5439,23739,2017-03-15,0.0,0,0
5440,23739,2017-03-29,0.0,0,0
5441,23739,2017-04-12,1.0,0,0
5442,23739,2017-04-26,1.0,0,0
5443,23739,2017-05-10,1.0,0,0
5444,23739,2017-05-24,0.0,0,0
5471,23792,2017-03-01,0.0,0,0
5472,23792,2017-03-15,0.0,0,0
5473,23792,2017-03-29,0.0,0,0
5474,23792,2017-04-12,0.0,0,0
5475,23792,2017-04-26,0.0,0,0
5476,23792,2017-05-10,0.0,0,0
5477,23792,2017-05-24,0.0,0,0
5504,23810,2017-03-01,1.0,0,0
5505,23810,2017-03-15,1.0,0,0
5506,23810,2017-03-29,0.0,0,0
5507,23810,2017-04-12,0.0,0,0
5508,23810,2017-04-26,0.0,0,0
5509,23810,2017-05-10,0.0,0,0
5510,23810,2017-05-24,0.0,0,0
5537,23821,2017-03-01,0.0,0,0
5538,23821,2017-03-15,0.0,0,0
5539,23821,2017-03-29,0.0,0,0
5540,23821,2017-04-12,1.0,0,0
5541,23821,2017-04-26,1.0,0,0
5542,23821,2017-05-10,0.0,0,0
5543,23821,2017-05-24,0.0,0,0
5570,23986,2017-03-01,0.0,0,0
5571,23986,2017-03-15,1.0,0,0
5572,23986,2017-03-29,0.0,0,0
5573,23986,2017-04-12,0.0,0,0
5574,23986,2017-04-26,0.0,0,0
5575,23986,2017-05-10,0.0,0,0
5576,23986,2017-05-24,0.0,0,0
5603,24001,2017-03-01,3.0,1,1
5604,24001,2017-03-15,0.0,0,1
5605,24001,2017-03-29,2.0,0,1
5606,24001,2017-04-12,1.0,0,1
5607,24001,2017-04-26,0.0,0,1
5608,24001,2017-05-10,3.0,1,1
5609,24001,2017-05-24,0.0,0,1
5636,24002,2017-03-01,0.0,0,0
5637,24002,2017-03-15,0.0,0,0
5638,24002,2017-03-29,1.0,0,0
5639,24002,2017-04-12,0.0,0,0
5640,24002,2017-04-26,1.0,0,0
5641,24002,2017-05-10,0.0,0,0
5642,24002,2017-05-24,0.0,0,0
5669,24005,2017-03-01,2.0,0,1
5670,24005,2017-03-15,2.0,0,1
5671,24005,2017-03-29,2.0,0,1
5672,24005,2017-04-12,0.0,0,1
5673,24005,2017-04-26,0.0,0,1
5674,24005,2017-05-10,1.0,0,1
5675,24005,2017-05-24,3.0,1,1
5702,24007,2017-03-01,0.0,0,1
5703,24007,2017-03-15,0.0,0,1
5704,24007,2017-03-29,1.0,0,1
5705,24007,2017-04-12,0.0,0,1
5706,24007,2017-04-26,0.0,0,1
5707,24007,2017-05-10,0.0,0,0
5708,24007,2017-05-24,1.0,0,0
5735,24272,2017-03-01,0.0,0,0
5736,24272,2017-03-15,2.0,0,0
5737,24272,2017-03-29,1.0,0,1
5738,24272,2017-04-12,0.0,0,1
5739,24272,2017-04-26,0.0,0,0
5740,24272,2017-05-10,0.0,0,0
5741,24272,2017-05-24,0.0,0,0
5768,24274,2017-03-01,0.0,0,1
5769,24274,2017-03-15,3.0,1,1
5770,24274,2017-03-29,0.0,0,1
5771,24274,2017-04-12,1.0,0,1
5772,24274,2017-04-26,4.0,1,1
5773,24274,2017-05-10,2.0,0,1
5774,24274,2017-05-24,0.0,0,1
5801,24277,2017-03-01,2.0,0,0
5802,24277,2017-03-15,0.0,0,1
5803,24277,2017-03-29,0.0,0,0
5804,24277,2017-04-12,0.0,0,0
5805,24277,2017-04-26,1.0,0,0
5806,24277,2017-05-10,0.0,0,0
5807,24277,2017-05-24,0.0,0,0
5834,24363,2017-03-01,0.0,0,0
5835,24363,2017-03-15,0.0,0,0
5836,24363,2017-03-29,0.0,0,0
5837,24363,2017-04-12,0.0,0,0
5838,24363,2017-04-26,0.0,0,0
5839,24363,2017-05-10,0.0,0,0
5840,24363,2017-05-24,1.0,0,0
5867,24534,2017-03-01,0.0,0,0
5868,24534,2017-03-15,0.0,0,0
5869,24534,2017-03-29,1.0,0,0
5870,24534,2017-04-12,0.0,0,0
5871,24534,2017-04-26,0.0,0,0
5872,24534,2017-05-10,1.0,0,0
5873,24534,2017-05-24,0.0,0,0
5900,24539,2017-03-01,0.0,0,0
5901,24539,2017-03-15,0.0,0,0
5902,24539,2017-03-29,1.0,0,0
5903,24539,2017-04-12,0.0,0,0
5904,24539,2017-04-26,0.0,0,0
5905,24539,2017-05-10,0.0,0,0
5906,24539,2017-05-24,0.0,0,0
5933,24548,2017-03-01,0.0,0,0
5934,24548,2017-03-15,1.0,0,0
5935,24548,2017-03-29,0.0,0,0
5936,24548,2017-04-12,1.0,0,0
5937,24548,2017-04-26,0.0,0,0
5938,24548,2017-05-10,0.0,0,0
5939,24548,2017-05-24,0.0,0,0
5966,24593,2017-03-01,0.0,0,0
5967,24593,2017-03-15,0.0,0,0
5968,24593,2017-03-29,0.0,0,0
5969,24593,2017-04-12,0.0,0,0
5970,24593,2017-04-26,0.0,0,0
5971,24593,2017-05-10,0.0,0,0
5972,24593,2017-05-24,0.0,0,0
5999,24633,2017-03-01,0.0,0,0
6000,24633,2017-03-15,0.0,0,0
6001,24633,2017-03-29,0.0,0,0
6002,24633,2017-04-12,0.0,0,0
6003,24633,2017-04-26,0.0,0,0
6004,24633,2017-05-10,0.0,0,0
6005,24633,2017-05-24,0.0,0,0
6032,24805,2017-03-01,1.0,0,0
6033,24805,2017-03-15,1.0,0,0
6034,24805,2017-03-29,0.0,0,0
6035,24805,2017-04-12,0.0,0,0
6036,24805,2017-04-26,0.0,0,0
6037,24805,2017-05-10,0.0,0,0
6038,24805,2017-05-24,0.0,0,0
6065,24811,2017-03-01,0.0,0,0
6066,24811,2017-03-15,0.0,0,0
6067,24811,2017-03-29,0.0,0,0
6068,24811,2017-04-12,1.0,0,0
6069,24811,2017-04-26,0.0,0,0
6070,24811,2017-05-10,1.0,0,0
6071,24811,2017-05-24,0.0,0,0
6098,24812,2017-03-01,3.0,1,1
6099,24812,2017-03-15,2.0,0,1
6100,24812,2017-03-29,3.0,1,1
6101,24812,2017-04-12,4.0,1,1
6102,24812,2017-04-26,8.0,1,1
6103,24812,2017-05-10,5.0,1,1
6104,24812,2017-05-24,4.0,1,1
6131,24813,2017-03-01,2.0,0,1
6132,24813,2017-03-15,6.0,1,1
6133,24813,2017-03-29,0.0,0,1
6134,24813,2017-04-12,0.0,0,1
6135,24813,2017-04-26,3.0,1,1
6136,24813,2017-05-10,2.0,0,1
6137,24813,2017-05-24,3.0,1,1
6164,24823,2017-03-01,0.0,0,0
6165,24823,2017-03-15,1.0,0,0
6166,24823,2017-03-29,0.0,0,0
6167,24823,2017-04-12,1.0,0,0
6168,24823,2017-04-26,0.0,0,0
6169,24823,2017-05-10,0.0,0,0
6170,24823,2017-05-24,0.0,0,0
6197,24903,2017-03-01,1.0,0,0
6198,24903,2017-03-15,0.0,0,0
6199,24903,2017-03-29,1.0,0,0
6200,24903,2017-04-12,1.0,0,0
6201,24903,2017-04-26,1.0,0,0
6202,24903,2017-05-10,0.0,0,0
6203,24903,2017-05-24,1.0,0,0
6230,25007,2017-03-01,0.0,0,0
6231,25007,2017-03-15,0.0,0,0
6232,25007,2017-03-29,0.0,0,0
6233,25007,2017-04-12,0.0,0,0
6234,25007,2017-04-26,0.0,0,0
6235,25007,2017-05-10,0.0,0,0
6236,25007,2017-05-24,0.0,0,0
6263,25080,2017-03-01,1.0,0,0
6264,25080,2017-03-15,0.0,0,0
6265,25080,2017-03-29,3.0,1,0
6266,25080,2017-04-12,0.0,0,1
6267,25080,2017-04-26,0.0,0,1
6268,25080,2017-05-10,0.0,0,0
6269,25080,2017-05-24,0.0,0,0
6296,25082,2017-03-01,0.0,0,0
6297,25082,2017-03-15,0.0,0,0
6298,25082,2017-03-29,1.0,0,0
6299,25082,2017-04-12,0.0,0,0
6300,25082,2017-04-26,0.0,0,0
6301,25082,2017-05-10,0.0,0,0
6302,25082,2017-05-24,0.0,0,0
6329,25090,2017-03-01,0.0,0,1
6330,25090,2017-03-15,3.0,1,1
